ID,Name,StudyHours,Attendance,Marks,Grade,Result,PerformanceScore
161,Student_161,4.3,98,97.3,A,Pass,96.38
652,Student_652,5.8,98,76.4,B,Pass,86.84
165,Student_165,1.8,98,66.3,C,Pass,72.77999999999999
96,Student_96,5.4,98,77.2,B,Pass,86.52
910,Student_910,4.4,98,58.0,D,Pass,72.99999999999999
883,Student_883,1.2,98,69.5,C,Pass,73.5
126,Student_126,4.8,98,62.1,C,Pass,76.25999999999999
110,Student_110,1.7,98,58.2,D,Pass,67.72
930,Student_930,3.3,98,90.8,A,Pass,90.48
481,Student_481,6.7,98,71.4,C,Pass,85.64000000000001
988,Student_988,4.9,98,77.8,B,Pass,85.88
549,Student_549,5.7,98,77.3,B,Pass,87.18
740,Student_740,4.4,97,76.8,B,Pass,83.97999999999999
938,Student_938,9.2,97,60.9,C,Pass,84.03999999999999
590,Student_590,2.4,97,65.4,C,Pass,73.14
854,Student_854,9.1,97,63.7,C,Pass,85.52
120,Student_120,5.9,97,71.6,C,Pass,83.85999999999999
820,Student_820,4.0,97,99.0,A,Pass,96.5
207,Student_207,1.9,97,62.9,C,Pass,70.63999999999999
212,Student_212,7.2,97,78.6,B,Pass,90.66
827,Student_827,4.1,97,49.2,D,Pass,66.82
285,Student_285,6.2,97,51.3,D,Pass,72.28
239,Student_239,6.8,97,89.0,B,Pass,96.1
810,Student_810,2.0,97,85.4,B,Pass,84.34
415,Student_415,6.7,97,98.9,A,Pass,101.84
40,Student_40,5.0,97,55.8,D,Pass,72.58
752,Student_752,9.5,97,74.6,C,Pass,92.86
858,Student_858,5.2,96,53.7,D,Pass,71.42
177,Student_177,7.2,96,69.99137749737118,C,Pass,85.19482649842271
159,Student_159,3.1,96,87.1,B,Pass,87.26
603,Student_603,2.6,96,58.3,D,Pass,68.97999999999999
894,Student_894,4.6,96,91.2,A,Pass,92.72
500,Student_500,9.9,96,51.1,D,Pass,79.25999999999999
329,Student_329,4.8,96,60.1,C,Pass,74.46
725,Student_725,6.2,96,69.99137749737118,C,Pass,83.19482649842271
711,Student_711,7.8,96,58.6,D,Pass,79.55999999999999
352,Student_352,8.7,96,74.3,C,Pass,90.78
839,Student_839,6.2,96,98.0,A,Pass,100.0
364,Student_364,5.9,96,55.6,D,Pass,73.96
648,Student_648,7.1,96,86.4,B,Pass,94.84
690,Student_690,2.7,96,70.8,C,Pass,76.68
713,Student_713,5.2,96,97.3,A,Pass,97.58
656,Student_656,2.1,96,54.2,D,Pass,65.52
624,Student_624,5.4,96,69.99137749737118,C,Pass,81.5948264984227
429,Student_429,4.2,96,73.7,C,Pass,81.42
1,Student_1,4.4,96,59.5,D,Pass,73.3
24,Student_24,4.3,96,64.0,C,Pass,75.79999999999998
318,Student_318,2.6,96,74.8,C,Pass,78.88
101,Student_101,1.3,96,69.99137749737118,C,Pass,73.3948264984227
929,Student_929,6.7,96,69.99137749737118,C,Pass,84.19482649842271
122,Student_122,9.1,95,47.8,D,Pass,75.38
135,Student_135,9.5,95,55.6,D,Pass,80.86
148,Student_148,5.5,95,67.3,C,Pass,79.88
475,Student_475,5.7,95,79.4,B,Pass,87.54
800,Student_800,9.3,95,69.1,C,Pass,88.56
394,Student_394,8.0,95,67.0,C,Pass,84.69999999999999
403,Student_403,5.5,95,64.7,C,Pass,78.32
387,Student_387,3.5,95,56.9,D,Pass,69.64
830,Student_830,5.1,95,85.7,B,Pass,90.12
762,Student_762,3.8,95,80.4,B,Pass,84.34
804,Student_804,6.5,95,63.1,C,Pass,79.36
973,Student_973,7.6,95,77.5,B,Pass,90.2
274,Student_274,9.2,95,40.6,D,Pass,71.25999999999999
337,Student_337,8.7,95,66.0,C,Pass,85.5
964,Student_964,4.5,95,98.7,A,Pass,96.72
447,Student_447,9.9,95,72.7,C,Pass,91.92
855,Student_855,2.8,95,42.4,D,Pass,59.54
428,Student_428,9.0,95,69.99137749737118,C,Pass,88.4948264984227
94,Student_94,6.1,95,78.4,B,Pass,87.74
732,Student_732,8.3,95,96.5,A,Pass,103.0
523,Student_523,9.7,95,69.99137749737118,C,Pass,89.8948264984227
230,Student_230,6.7,94,66.4,C,Pass,81.44000000000001
112,Student_112,2.5,94,81.5,B,Pass,82.1
622,Student_622,2.9,94,80.1,B,Pass,82.05999999999999
520,Student_520,2.4,94,73.6,C,Pass,77.16
59,Student_59,1.4,94,92.7,A,Pass,86.61999999999999
283,Student_283,4.4,94,84.0,B,Pass,87.39999999999999
252,Student_252,4.5,94,99.1,A,Pass,96.66
773,Student_773,2.1,94,74.9,C,Pass,77.34
972,Student_972,9.4,94,69.99137749737118,C,Pass,88.9948264984227
243,Student_243,9.2,94,55.1,D,Pass,79.66
79,Student_79,4.2,94,70.2,C,Pass,78.72
834,Student_834,2.6,94,55.6,D,Pass,66.76
220,Student_220,8.6,94,74.9,C,Pass,90.34
698,Student_698,6.2,94,69.99137749737118,C,Pass,82.5948264984227
601,Student_601,2.5,94,97.8,A,Pass,91.88
580,Student_580,3.3,94,80.2,B,Pass,82.91999999999999
434,Student_434,1.9,94,44.1,D,Pass,58.46
147,Student_147,6.5,94,72.9,C,Pass,84.94
892,Student_892,8.7,94,52.0,D,Pass,76.8
22,Student_22,2.3,94,95.6,A,Pass,90.15999999999998
525,Student_525,8.5,94,83.9,B,Pass,95.54
594,Student_594,4.1,93,56.8,D,Pass,70.17999999999999
1000,Student_1000,5.0,93,54.8,D,Pass,70.78
98,Student_98,4.8,93,49.1,D,Pass,66.96
877,Student_877,7.4,93,62.5,C,Pass,80.2
891,Student_891,7.5,93,97.4,A,Pass,101.34
558,Student_558,1.3,93,81.2,B,Pass,79.22
383,Student_383,6.7,93,79.4,B,Pass,88.94
659,Student_659,6.8,93,69.99137749737118,C,Pass,83.4948264984227
654,Student_654,7.7,93,75.5,B,Pass,88.6
794,Student_794,6.5,93,61.9,C,Pass,78.03999999999999
694,Student_694,3.2,93,45.2,D,Pass,61.42
399,Student_399,7.8,93,43.8,D,Pass,69.77999999999999
58,Student_58,2.8,93,62.8,C,Pass,71.17999999999999
67,Student_67,2.3,93,81.7,B,Pass,81.52
360,Student_360,6.2,93,56.4,D,Pass,74.14
100,Student_100,2.0,93,86.8,B,Pass,83.97999999999999
991,Student_991,8.2,93,59.1,D,Pass,79.75999999999999
932,Student_932,8.5,93,45.3,D,Pass,72.08
81,Student_81,8.8,93,48.8,D,Pass,74.78
832,Student_832,5.1,93,69.99137749737118,C,Pass,80.0948264984227
410,Student_410,1.8,93,96.2,A,Pass,89.22
823,Student_823,4.0,93,63.4,C,Pass,73.94
530,Student_530,8.8,93,82.6,B,Pass,95.06
480,Student_480,5.7,93,52.2,D,Pass,70.62
132,Student_132,3.0,92,65.0,C,Pass,72.6
717,Student_717,8.5,92,43.1,D,Pass,70.46
259,Student_259,6.1,92,52.8,D,Pass,71.47999999999999
683,Student_683,2.5,92,40.5,D,Pass,56.9
242,Student_242,9.6,92,95.1,A,Pass,103.86
63,Student_63,8.5,92,58.3,D,Pass,79.58
641,Student_641,1.2,92,89.8,B,Pass,83.88
150,Student_150,3.5,92,45.9,D,Pass,62.14
646,Student_646,9.0,92,59.0,D,Pass,81.0
251,Student_251,3.7,92,72.7,C,Pass,78.62
837,Student_837,9.2,92,60.5,C,Pass,82.29999999999998
833,Student_833,2.3,92,58.1,D,Pass,67.05999999999999
826,Student_826,9.3,92,72.5,C,Pass,89.69999999999999
691,Student_691,3.9,92,69.99137749737118,C,Pass,77.3948264984227
969,Student_969,6.1,91,93.3,A,Pass,95.48
256,Student_256,6.0,91,47.9,D,Pass,68.03999999999999
679,Student_679,9.7,91,56.8,D,Pass,80.78
166,Student_166,8.5,91,55.3,D,Pass,77.48
84,Student_84,1.6,91,41.5,D,Pass,55.400000000000006
906,Student_906,9.0,91,69.99137749737118,C,Pass,87.29482649842271
885,Student_885,8.2,91,91.9,A,Pass,98.84
893,Student_893,8.5,91,46.6,D,Pass,72.26
51,Student_51,9.7,91,69.8,C,Pass,88.57999999999998
957,Student_957,5.7,91,95.8,A,Pass,96.18
194,Student_194,6.7,91,79.7,B,Pass,88.52000000000001
575,Student_575,8.8,91,86.0,B,Pass,96.5
511,Student_511,6.5,91,65.1,C,Pass,79.36
80,Student_80,2.0,91,63.9,C,Pass,69.64
701,Student_701,5.8,91,82.1,B,Pass,88.16
245,Student_245,1.1,91,67.6,C,Pass,70.06
863,Student_863,5.7,91,92.2,A,Pass,94.02
884,Student_884,1.9,91,74.6,C,Pass,75.86
593,Student_593,2.6,91,95.1,A,Pass,89.56
479,Student_479,9.7,91,97.9,A,Pass,105.44
538,Student_538,3.2,90,60.1,C,Pass,69.46000000000001
444,Student_444,4.3,90,67.7,C,Pass,76.22
438,Student_438,8.4,90,67.5,C,Pass,84.3
984,Student_984,1.7,90,56.3,D,Pass,64.17999999999999
463,Student_463,7.7,90,92.2,A,Pass,97.72
492,Student_492,6.6,90,87.6,B,Pass,92.76
153,Student_153,2.3,90,59.5,D,Pass,67.3
636,Student_636,5.0,90,75.9,B,Pass,82.53999999999999
959,Student_959,2.5,90,94.4,A,Pass,88.64
742,Student_742,3.7,90,83.4,B,Pass,84.44
757,Student_757,6.6,90,83.8,B,Pass,90.48
602,Student_602,3.5,90,83.6,B,Pass,84.16
277,Student_277,8.2,90,99.5,A,Pass,103.1
344,Student_344,4.9,90,78.6,B,Pass,83.96
291,Student_291,1.3,90,42.1,D,Pass,54.86000000000001
770,Student_770,8.4,90,95.0,A,Pass,100.8
510,Student_510,7.5,90,98.0,A,Pass,100.8
240,Student_240,2.6,90,91.7,A,Pass,87.22000000000001
565,Student_565,4.2,90,78.6,B,Pass,82.56
185,Student_185,3.3,90,44.3,D,Pass,60.18
750,Student_750,6.6,90,57.7,D,Pass,74.82
21,Student_21,6.5,90,87.7,B,Pass,92.62
225,Student_225,3.4,89,60.3,C,Pass,69.67999999999999
219,Student_219,6.8,89,76.1,B,Pass,85.96
64,Student_64,4.2,89,44.9,D,Pass,62.04
726,Student_726,8.6,89,47.3,D,Pass,72.28
279,Student_279,7.3,89,64.1,C,Pass,79.75999999999999
619,Student_619,8.3,89,69.99137749737118,C,Pass,85.29482649842271
582,Student_582,9.8,89,46.7,D,Pass,74.32
482,Student_482,7.3,89,57.2,D,Pass,75.61999999999999
456,Student_456,5.4,89,49.9,D,Pass,67.44
975,Student_975,1.3,89,81.0,B,Pass,77.89999999999999
236,Student_236,7.5,89,93.2,A,Pass,97.62
227,Student_227,9.8,89,53.5,D,Pass,78.4
197,Student_197,7.5,89,45.9,D,Pass,69.24
971,Student_971,7.0,88,67.0,C,Pass,80.6
962,Student_962,6.4,88,53.6,D,Pass,71.36
48,Student_48,5.7,88,76.0,B,Pass,83.4
52,Student_52,8.0,88,99.5,A,Pass,102.1
68,Student_68,8.2,88,60.8,C,Pass,79.28
574,Student_574,6.6,88,92.3,A,Pass,94.98
134,Student_134,4.0,88,41.2,D,Pass,59.120000000000005
605,Student_605,2.1,88,56.9,D,Pass,64.74
345,Student_345,4.6,88,65.3,C,Pass,74.78
261,Student_261,6.5,88,90.4,A,Pass,93.64
688,Student_688,3.5,88,88.2,B,Pass,86.32
270,Student_270,3.6,88,78.2,B,Pass,80.52
473,Student_473,1.4,88,69.9,C,Pass,71.14
919,Student_919,7.9,88,89.7,B,Pass,96.02
609,Student_609,5.5,88,72.4,C,Pass,80.84
879,Student_879,1.2,88,52.2,D,Pass,60.12
105,Student_105,9.2,88,81.7,B,Pass,93.82
985,Student_985,7.6,88,69.8,C,Pass,83.48
470,Student_470,9.7,88,67.8,C,Pass,86.47999999999999
958,Student_958,1.4,88,64.3,C,Pass,67.77999999999999
93,Student_93,7.8,88,46.3,D,Pass,69.77999999999999
489,Student_489,9.6,88,72.0,C,Pass,88.8
996,Student_996,1.8,87,82.4,B,Pass,79.14
472,Student_472,9.7,87,72.3,C,Pass,88.88
600,Student_600,1.4,87,41.1,D,Pass,53.56
437,Student_437,1.7,87,44.9,D,Pass,56.43999999999999
431,Student_431,2.3,87,46.9,D,Pass,58.84
175,Student_175,6.8,87,69.99137749737118,C,Pass,81.6948264984227
968,Student_968,3.7,87,47.4,D,Pass,61.93999999999999
764,Student_764,7.7,87,58.4,D,Pass,76.54
248,Student_248,9.7,87,86.6,B,Pass,97.45999999999998
761,Student_761,2.4,87,65.8,C,Pass,70.38
414,Student_414,6.2,87,83.8,B,Pass,88.78
695,Student_695,2.0,87,77.0,B,Pass,76.3
709,Student_709,3.3,87,82.8,B,Pass,82.38
795,Student_795,1.2,87,53.1,D,Pass,60.35999999999999
373,Student_373,1.8,87,44.8,D,Pass,56.58
204,Student_204,9.1,87,57.7,D,Pass,78.92
555,Student_555,8.9,86,47.6,D,Pass,72.16
11,Student_11,1.2,86,97.5,A,Pass,86.7
598,Student_598,2.6,86,85.2,B,Pass,82.12
118,Student_118,2.7,86,58.4,D,Pass,66.24000000000001
536,Student_536,9.5,86,69.99137749737118,C,Pass,86.79482649842271
913,Student_913,6.6,86,56.7,D,Pass,73.02000000000001
939,Student_939,2.1,86,46.7,D,Pass,58.02
616,Student_616,9.3,86,57.8,D,Pass,79.08000000000001
130,Student_130,5.6,86,86.2,B,Pass,88.72
131,Student_131,4.8,86,40.7,D,Pass,59.82
649,Student_649,8.1,86,76.1,B,Pass,87.66
651,Student_651,1.8,86,69.99137749737118,C,Pass,71.3948264984227
821,Student_821,8.2,86,57.3,D,Pass,76.57999999999998
211,Student_211,5.9,86,86.5,B,Pass,89.5
665,Student_665,1.9,86,70.4,C,Pass,71.84
672,Student_672,9.1,86,48.4,D,Pass,73.04
182,Student_182,2.0,86,42.5,D,Pass,55.3
647,Student_647,6.3,86,66.1,C,Pass,78.05999999999999
366,Student_366,4.5,86,92.4,A,Pass,90.24
62,Student_62,3.4,86,87.4,B,Pass,85.04
297,Student_297,7.9,86,48.9,D,Pass,70.94
976,Student_976,3.4,86,54.5,D,Pass,65.3
974,Student_974,2.9,85,44.3,D,Pass,57.88
321,Student_321,5.9,85,76.2,B,Pass,83.02
303,Student_303,5.9,85,83.3,B,Pass,87.27999999999999
824,Student_824,4.6,85,63.1,C,Pass,72.56
246,Student_246,9.4,85,90.5,A,Pass,98.6
264,Student_264,5.7,85,75.4,B,Pass,82.14000000000001
978,Student_978,1.5,85,89.4,B,Pass,82.14
566,Student_566,6.3,85,81.6,B,Pass,87.05999999999999
568,Student_568,4.9,85,69.99137749737118,C,Pass,77.2948264984227
572,Student_572,8.1,85,79.2,B,Pass,89.22000000000001
924,Student_924,8.2,85,84.4,B,Pass,92.54
918,Student_918,9.5,85,80.6,B,Pass,92.86
589,Student_589,2.2,85,46.6,D,Pass,57.86
886,Student_886,2.6,85,98.8,A,Pass,89.98
864,Student_864,5.0,85,47.8,D,Pass,64.17999999999999
621,Student_621,2.7,85,91.1,A,Pass,85.56
842,Student_842,7.0,85,74.8,C,Pass,84.38
412,Student_412,9.6,85,65.1,C,Pass,83.76
524,Student_524,8.6,85,44.8,D,Pass,69.58
860,Student_860,1.6,84,94.6,A,Pass,85.16
174,Student_174,3.0,84,78.2,B,Pass,78.12
167,Student_167,3.9,84,90.5,A,Pass,87.3
342,Student_342,5.3,84,99.9,A,Pass,95.74
322,Student_322,7.4,84,80.6,B,Pass,88.35999999999999
615,Student_615,8.9,84,75.9,B,Pass,88.53999999999999
163,Student_163,6.7,84,58.9,D,Pass,73.94
931,Student_931,2.3,84,76.8,B,Pass,75.88
57,Student_57,1.8,84,89.0,B,Pass,82.19999999999999
952,Student_952,7.0,84,64.2,C,Pass,77.72
92,Student_92,7.4,84,66.4,C,Pass,79.84
941,Student_941,3.5,84,96.9,A,Pass,90.34
586,Student_586,3.2,84,72.8,C,Pass,75.28
83,Student_83,4.0,84,69.99137749737118,C,Pass,75.1948264984227
49,Student_49,5.9,84,70.9,C,Pass,79.53999999999999
793,Student_793,5.6,84,76.3,B,Pass,82.17999999999999
376,Student_376,3.9,84,66.2,C,Pass,72.72
670,Student_670,3.6,84,68.3,C,Pass,73.38
798,Student_798,6.1,84,81.3,B,Pass,86.17999999999999
284,Student_284,1.8,84,77.0,B,Pass,74.99999999999999
543,Student_543,3.1,84,54.4,D,Pass,64.04
226,Student_226,3.2,83,95.7,A,Pass,88.72
684,Student_684,7.0,83,53.1,D,Pass,70.75999999999999
338,Student_338,7.3,83,45.3,D,Pass,66.67999999999999
819,Student_819,1.5,83,69.99137749737118,C,Pass,69.8948264984227
767,Student_767,7.9,83,87.9,B,Pass,93.44
714,Student_714,4.7,83,89.3,B,Pass,87.88
760,Student_760,8.1,83,81.5,B,Pass,90.0
336,Student_336,1.4,83,59.7,D,Pass,63.52
281,Student_281,9.0,83,52.2,D,Pass,74.22
293,Student_293,8.4,83,52.1,D,Pass,72.96
201,Student_201,6.8,83,41.3,D,Pass,63.28
192,Student_192,9.1,83,61.0,C,Pass,79.7
183,Student_183,9.3,83,45.1,D,Pass,70.56
851,Student_851,1.6,83,74.2,C,Pass,72.62
151,Student_151,9.2,83,69.3,C,Pass,84.88
139,Student_139,4.3,83,52.9,D,Pass,65.24
375,Student_375,1.6,83,69.8,C,Pass,69.98
85,Student_85,3.8,83,48.1,D,Pass,61.36
571,Student_571,5.6,83,58.2,D,Pass,71.02
567,Student_567,4.5,83,70.8,C,Pass,76.38
933,Student_933,9.9,83,69.3,C,Pass,86.27999999999999
478,Student_478,6.0,83,86.5,B,Pass,88.8
60,Student_60,3.9,83,92.1,A,Pass,87.96
977,Student_977,6.4,82,82.8,B,Pass,87.08
238,Student_238,1.2,82,57.2,D,Pass,61.32
789,Student_789,5.2,82,44.3,D,Pass,61.57999999999999
454,Student_454,9.2,82,52.1,D,Pass,74.25999999999999
926,Student_926,1.2,82,85.2,B,Pass,78.12
77,Student_77,7.9,82,85.9,B,Pass,91.94
459,Student_459,1.5,82,71.2,C,Pass,70.32
461,Student_461,2.1,82,92.7,A,Pass,84.42
436,Student_436,7.3,82,72.6,C,Pass,82.75999999999999
585,Student_585,6.7,82,91.9,A,Pass,93.14
934,Student_934,5.7,82,44.7,D,Pass,62.82
466,Student_466,4.4,82,99.1,A,Pass,92.86
462,Student_462,6.8,82,92.8,A,Pass,93.88
982,Student_982,7.9,82,48.6,D,Pass,69.56
546,Student_546,4.2,82,67.0,C,Pass,73.2
749,Student_749,9.2,82,65.3,C,Pass,82.18
327,Student_327,6.0,82,44.6,D,Pass,63.36
674,Student_674,5.7,82,69.99137749737118,C,Pass,77.99482649842271
231,Student_231,8.2,82,76.8,B,Pass,87.07999999999998
734,Student_734,5.7,82,80.7,B,Pass,84.42
25,Student_25,5.1,81,49.1,D,Pass,63.96000000000001
331,Student_331,4.2,81,82.5,B,Pass,82.2
537,Student_537,8.6,81,89.7,B,Pass,95.32
302,Student_302,5.8,81,66.9,C,Pass,76.03999999999999
292,Student_292,1.3,81,84.7,B,Pass,77.72
173,Student_173,5.6,81,93.7,A,Pass,91.72
432,Student_432,7.9,81,91.6,A,Pass,95.06
448,Student_448,7.8,81,43.7,D,Pass,66.12
91,Student_91,2.1,81,70.4,C,Pass,70.74000000000001
457,Student_457,1.1,81,59.8,D,Pass,62.38
528,Student_528,3.5,81,89.1,B,Pass,84.75999999999999
491,Student_491,5.1,81,81.8,B,Pass,83.58
944,Student_944,8.5,81,71.4,C,Pass,84.14
564,Student_564,1.1,81,56.8,D,Pass,60.58
90,Student_90,5.2,81,58.7,D,Pass,69.92
272,Student_272,8.3,81,49.6,D,Pass,70.66
708,Student_708,8.3,81,94.5,A,Pass,97.6
258,Student_258,7.3,81,89.1,B,Pass,92.36
221,Student_221,6.9,81,84.9,B,Pass,89.04
350,Student_350,6.6,81,90.4,A,Pass,91.74
791,Student_791,2.4,81,58.7,D,Pass,64.32
993,Student_993,3.4,81,70.7,C,Pass,73.52
970,Student_970,5.3,81,70.2,C,Pass,77.02
280,Student_280,8.2,80,88.0,B,Pass,93.2
254,Student_254,3.9,80,42.6,D,Pass,57.36
689,Student_689,7.9,80,74.3,C,Pass,84.38
262,Student_262,9.9,80,84.0,B,Pass,94.2
876,Student_876,2.4,80,69.99137749737118,C,Pass,70.7948264984227
881,Student_881,3.1,80,63.2,C,Pass,68.12
756,Student_756,8.1,80,60.6,C,Pass,76.56
737,Student_737,4.5,80,40.6,D,Pass,57.36
490,Student_490,9.0,80,49.5,D,Pass,71.7
55,Student_55,6.4,80,95.8,A,Pass,94.28
552,Student_552,8.7,80,68.3,C,Pass,82.38
7,Student_7,1.5,80,83.8,B,Pass,77.28
430,Student_430,2.1,80,71.4,C,Pass,71.04
625,Student_625,6.6,80,51.1,D,Pass,67.86
46,Student_46,7.0,80,63.8,C,Pass,76.28
426,Student_426,5.9,79,53.5,D,Pass,67.6
114,Student_114,8.3,79,70.6,C,Pass,82.66
591,Student_591,2.2,79,42.5,D,Pass,53.6
103,Student_103,3.8,79,99.7,A,Pass,91.12
109,Student_109,3.1,79,47.3,D,Pass,58.28
406,Student_406,9.1,79,41.3,D,Pass,66.67999999999999
86,Student_86,3.9,79,97.8,A,Pass,90.18
550,Student_550,8.0,79,61.1,C,Pass,76.36
47,Student_47,3.8,79,66.8,C,Pass,71.38
288,Student_288,5.9,79,73.3,C,Pass,79.47999999999999
719,Student_719,2.1,79,43.6,D,Pass,54.06
296,Student_296,5.7,79,59.6,D,Pass,70.86
260,Student_260,1.9,79,70.4,C,Pass,69.74
873,Student_873,6.8,79,98.9,A,Pass,96.64
635,Student_635,2.0,79,89.9,B,Pass,81.64
865,Student_865,4.6,79,87.4,B,Pass,85.34
465,Student_465,9.7,79,67.1,C,Pass,83.35999999999999
72,Student_72,2.8,78,48.0,D,Pass,57.8
145,Student_145,3.6,78,69.3,C,Pass,72.17999999999999
857,Student_857,1.3,78,72.6,C,Pass,69.55999999999999
632,Student_632,9.1,78,69.99137749737118,C,Pass,83.5948264984227
97,Student_97,5.7,78,79.0,B,Pass,82.2
527,Student_527,4.7,78,91.5,A,Pass,87.7
44,Student_44,9.2,78,73.2,C,Pass,85.72
95,Student_95,7.9,78,53.0,D,Pass,71.0
362,Student_362,6.8,78,57.9,D,Pass,71.74
687,Student_687,6.1,78,60.3,C,Pass,71.78
787,Student_787,6.3,78,78.2,B,Pass,82.91999999999999
390,Student_390,8.3,78,94.4,A,Pass,96.64
347,Student_347,6.7,78,87.1,B,Pass,89.06
348,Student_348,1.4,78,47.1,D,Pass,54.46
268,Student_268,7.3,78,81.3,B,Pass,86.77999999999999
707,Student_707,3.9,78,64.7,C,Pass,70.02
222,Student_222,6.1,78,88.7,B,Pass,88.82000000000001
398,Student_398,4.9,78,42.0,D,Pass,58.39999999999999
668,Student_668,2.4,78,69.99137749737118,C,Pass,70.1948264984227
544,Student_544,7.0,78,48.5,D,Pass,66.5
325,Student_325,9.6,78,89.5,B,Pass,96.3
319,Student_319,2.4,78,73.7,C,Pass,72.42
298,Student_298,2.9,78,58.3,D,Pass,64.17999999999999
339,Student_339,5.3,78,53.2,D,Pass,65.92
188,Student_188,6.0,78,97.4,A,Pass,93.84
814,Student_814,9.3,78,47.0,D,Pass,70.19999999999999
540,Student_540,2.2,77,82.7,B,Pass,77.12
744,Student_744,5.5,77,94.1,A,Pass,90.56
237,Student_237,3.5,77,78.7,B,Pass,77.32
214,Student_214,3.0,77,42.5,D,Pass,54.6
813,Student_813,2.1,77,94.0,A,Pass,83.7
361,Student_361,4.5,77,71.1,C,Pass,74.75999999999999
294,Student_294,4.2,77,97.5,A,Pass,90.0
859,Student_859,6.1,77,97.8,A,Pass,93.98
613,Student_613,6.7,77,68.1,C,Pass,77.36
452,Student_452,6.0,77,69.99137749737118,C,Pass,77.0948264984227
899,Student_899,1.1,77,93.0,A,Pass,81.1
655,Student_655,4.9,77,82.2,B,Pass,82.22
187,Student_187,8.4,77,40.7,D,Pass,64.32
645,Student_645,2.1,77,65.8,C,Pass,66.78
498,Student_498,1.7,77,48.4,D,Pass,55.54
557,Student_557,2.2,77,59.5,D,Pass,63.2
942,Student_942,6.0,77,44.3,D,Pass,61.67999999999999
856,Student_856,2.7,76,68.5,C,Pass,69.30000000000001
912,Student_912,3.4,76,88.3,B,Pass,82.58
228,Student_228,4.5,76,62.3,C,Pass,69.17999999999999
385,Student_385,7.6,76,44.1,D,Pass,64.46000000000001
992,Student_992,7.3,76,40.0,D,Pass,61.4
247,Student_247,4.9,76,83.7,B,Pass,82.82
357,Student_357,1.2,76,41.6,D,Pass,50.16
275,Student_275,5.6,76,54.8,D,Pass,66.88
729,Student_729,2.8,76,69.99137749737118,C,Pass,70.3948264984227
306,Student_306,9.8,76,63.5,C,Pass,80.5
393,Student_393,4.3,76,85.6,B,Pass,82.75999999999999
508,Student_508,8.4,75,88.2,B,Pass,92.22
474,Student_474,9.0,75,46.3,D,Pass,68.28
743,Student_743,7.7,75,47.2,D,Pass,66.22
20,Student_20,3.6,75,79.9,B,Pass,77.64
31,Student_31,6.5,75,77.4,B,Pass,81.94
